Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/a_Disclaimer""))",Chrome 71.0.3578.98,,2019-01-03 13:06:37,2019-01-03 13:06:38,0.157s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:06:38,2019-01-03 13:06:41,3.006s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/div_Disclaimer""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:06:41,2019-01-03 13:06:41,0.099s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:06:41,2019-01-03 13:06:42,0.848s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:06:42,2019-01-03 13:06:42,0.004s,PASSED
,,,,,,
Test Cases/footer/FAQs-footer,Chrome 71.0.3578.98,,2019-01-03 13:06:42,2019-01-03 13:07:06,24.477s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:06:42,2019-01-03 13:06:44,2.370s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:06:44,2019-01-03 13:06:58,13.585s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:06:58,2019-01-03 13:06:59,1.150s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:06:59,2019-01-03 13:07:02,3.003s,PASSED
"click(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/a_-FAQs""))",Chrome 71.0.3578.98,,2019-01-03 13:07:02,2019-01-03 13:07:02,0.148s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:07:02,2019-01-03 13:07:05,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:07:05,2019-01-03 13:07:05,0.052s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:07:05,2019-01-03 13:07:06,0.843s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:07:06,2019-01-03 13:07:06,0.004s,PASSED
,,,,,,
Test Cases/footer/How it Works-footer,Chrome 71.0.3578.98,,2019-01-03 13:07:06,2019-01-03 13:07:28,22.434s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:07:06,2019-01-03 13:07:09,2.285s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:07:09,2019-01-03 13:07:20,11.612s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:07:20,2019-01-03 13:07:21,1.158s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:07:21,2019-01-03 13:07:24,3.003s,PASSED
"click(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/a_-How it works""))",Chrome 71.0.3578.98,,2019-01-03 13:07:24,2019-01-03 13:07:24,0.159s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:07:24,2019-01-03 13:07:27,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/img_Seller  Buyer Process_b-im""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:07:27,2019-01-03 13:07:27,0.048s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/div_Seller  Buyer Process""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:07:27,2019-01-03 13:07:28,0.052s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:07:28,2019-01-03 13:07:28,0.867s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:07:28,2019-01-03 13:07:28,0.007s,PASSED
,,,,,,
Test Cases/footer/Privacy Policy-footer,Chrome 71.0.3578.98,,2019-01-03 13:07:28,2019-01-03 13:07:51,23.022s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:07:29,2019-01-03 13:07:31,2.281s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:07:31,2019-01-03 13:07:43,12.046s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:07:43,2019-01-03 13:07:44,1.161s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:07:44,2019-01-03 13:07:47,3.003s,PASSED
"click(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/a_Privacy Policy""))",Chrome 71.0.3578.98,,2019-01-03 13:07:47,2019-01-03 13:07:47,0.200s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:07:47,2019-01-03 13:07:50,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/div_Privacy Policy""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:07:50,2019-01-03 13:07:51,0.111s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:07:51,2019-01-03 13:07:51,0.941s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:07:51,2019-01-03 13:07:51,0.004s,PASSED
,,,,,,
Test Cases/footer/repurchase-footer,Chrome 71.0.3578.98,,2019-01-03 13:07:51,2019-01-03 13:08:20,28.597s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:07:52,2019-01-03 13:07:54,2.257s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:07:54,2019-01-03 13:08:12,17.866s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:08:12,2019-01-03 13:08:13,1.167s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:08:13,2019-01-03 13:08:16,3.002s,PASSED
"click(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/a_-Repurchase""))",Chrome 71.0.3578.98,,2019-01-03 13:08:16,2019-01-03 13:08:16,0.172s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:08:16,2019-01-03 13:08:19,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR_1""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:08:19,2019-01-03 13:08:19,0.060s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:08:19,2019-01-03 13:08:20,0.851s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:08:20,2019-01-03 13:08:20,0.005s,PASSED
,,,,,,
Test Cases/footer/sell a property,Chrome 71.0.3578.98,,2019-01-03 13:08:20,2019-01-03 13:08:48,27.474s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:08:20,2019-01-03 13:08:23,2.298s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:08:23,2019-01-03 13:08:36,13.041s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:08:36,2019-01-03 13:08:37,1.130s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:08:37,2019-01-03 13:08:40,3.005s,PASSED
"click(findTestObject(""Object Repository/sell/Page_Chiragh/Page_Chiragh/a_Sell""))",Chrome 71.0.3578.98,,2019-01-03 13:08:40,2019-01-03 13:08:40,0.138s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:08:40,2019-01-03 13:08:43,3.001s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-03 13:08:43,2019-01-03 13:08:47,3.729s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:08:47,2019-01-03 13:08:48,0.882s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:08:48,2019-01-03 13:08:48,0.002s,PASSED
,,,,,,
Test Cases/footer/Subscribe button,Chrome 71.0.3578.98,,2019-01-03 13:08:48,2019-01-03 13:09:10,22.878s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:08:48,2019-01-03 13:08:50,2.388s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:08:50,2019-01-03 13:09:02,12.015s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:09:02,2019-01-03 13:09:03,1.156s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:09:03,2019-01-03 13:09:06,3.002s,PASSED
"setText(findTestObject(""Object Repository/Subscribe/Page_Chiragh/input_Newsletter_form-control""), ""a@gmail.com"")",Chrome 71.0.3578.98,,2019-01-03 13:09:06,2019-01-03 13:09:07,0.277s,PASSED
"click(findTestObject(""Object Repository/Subscribe/Page_Chiragh/button_Subscribe""))",Chrome 71.0.3578.98,,2019-01-03 13:09:07,2019-01-03 13:09:07,0.204s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:09:07,2019-01-03 13:09:10,3.004s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-03 13:09:10,2019-01-03 13:09:10,0.604s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:09:10,2019-01-03 13:09:10,0.003s,PASSED
,,,,,,
Test Cases/footer/Terms and Conditions- footer,Chrome 71.0.3578.98,,2019-01-03 13:09:10,2019-01-03 13:09:34,24.012s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:09:11,2019-01-03 13:09:14,3.081s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:09:14,2019-01-03 13:09:26,12.395s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:09:26,2019-01-03 13:09:27,1.164s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:09:27,2019-01-03 13:09:30,3.002s,PASSED
"click(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/a_Terms  Conditions""))",Chrome 71.0.3578.98,,2019-01-03 13:09:30,2019-01-03 13:09:30,0.164s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 13:09:30,2019-01-03 13:09:33,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/div_Terms  Conditions""), 3)",Chrome 71.0.3578.98,,2019-01-03 13:09:33,2019-01-03 13:09:34,0.097s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 13:09:34,2019-01-03 13:09:34,0.839s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:09:34,2019-01-03 13:09:34,0.006s,PASSED
,,,,,,
Test Cases/about us page/start buying now button,Chrome 71.0.3578.98,,2019-01-03 13:09:34,2019-01-03 13:09:57,22.169s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:09:35,2019-01-03 13:09:37,2.375s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:09:37,2019-01-03 13:09:49,11.937s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:09:49,2019-01-03 13:09:50,1.133s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 13:09:50,2019-01-03 13:09:55,5.002s,PASSED
"click(findTestObject(""about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-03 13:09:55,2019-01-03 13:09:55,0.135s,PASSED
"click(findTestObject(""about us/Page_Chiragh/Page_Chiragh/button_Start Buying""))",Chrome 71.0.3578.98,,2019-01-03 13:09:55,2019-01-03 13:09:55,0.165s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-03 13:09:55,2019-01-03 13:09:55,0.018s,PASSED
"verifyTextPresent(""Current Auctions"", false)",Chrome 71.0.3578.98,,2019-01-03 13:09:55,2019-01-03 13:09:57,1.159s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:09:57,2019-01-03 13:09:57,0.002s,PASSED
,,,,,,
Test Cases/about us page/start selling now button,Chrome 71.0.3578.98,,2019-01-03 13:09:57,2019-01-03 13:10:23,26.394s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 13:09:57,2019-01-03 13:10:00,3.252s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 13:10:00,2019-01-03 13:10:13,12.544s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 13:10:13,2019-01-03 13:10:14,1.140s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 13:10:14,2019-01-03 13:10:19,5.003s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-03 13:10:19,2019-01-03 13:10:19,0.125s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/button_Start                Se""))",Chrome 71.0.3578.98,,2019-01-03 13:10:19,2019-01-03 13:10:19,0.153s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-03 13:10:19,2019-01-03 13:10:19,0.011s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-03 13:10:19,2019-01-03 13:10:23,3.849s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 13:10:23,2019-01-03 13:10:23,0.002s,PASSED
