Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:39:02,2019-01-03 12:39:05,2.322s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:39:05,2019-01-03 12:39:14,9.622s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:39:14,2019-01-03 12:39:16,1.131s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:39:16,2019-01-03 12:39:19,3.002s,PASSED
"click(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/a_-FAQs""))",Chrome 71.0.3578.98,,2019-01-03 12:39:19,2019-01-03 12:39:19,0.156s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:39:19,2019-01-03 12:39:22,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:39:22,2019-01-03 12:39:22,0.038s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:39:22,2019-01-03 12:39:23,0.870s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:39:23,2019-01-03 12:39:23,0.007s,PASSED
,,,,,,
Test Cases/footer/How it Works-footer,Chrome 71.0.3578.98,,2019-01-03 12:39:23,2019-01-03 12:39:44,21.766s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:39:23,2019-01-03 12:39:25,2.310s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:39:25,2019-01-03 12:39:33,8.137s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:39:33,2019-01-03 12:39:35,1.153s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:39:35,2019-01-03 12:39:38,3.001s,PASSED
"click(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/a_-How it works""))",Chrome 71.0.3578.98,,2019-01-03 12:39:38,2019-01-03 12:39:38,0.143s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:39:38,2019-01-03 12:39:41,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/img_Seller  Buyer Process_b-im""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:39:41,2019-01-03 12:39:44,3.749s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:39:44,2019-01-03 12:39:44,0.001s,PASSED
,,,,,,
Test Cases/footer/Privacy Policy-footer,Chrome 71.0.3578.98,,2019-01-03 12:39:44,2019-01-03 12:39:46,1.645s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:39:45,2019-01-03 12:39:46,1.392s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:39:46,2019-01-03 12:39:46,0.002s,PASSED
,,,,,,
Test Cases/footer/repurchase-footer,Chrome 71.0.3578.98,,2019-01-03 12:39:46,2019-01-03 12:40:06,20.285s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:39:46,2019-01-03 12:40:06,20.014s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:40:06,2019-01-03 12:40:06,0.001s,PASSED
,,,,,,
Test Cases/footer/sell a property,Chrome 71.0.3578.98,,2019-01-03 12:40:06,2019-01-03 12:40:27,20.253s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:40:07,2019-01-03 12:40:27,20.016s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:40:27,2019-01-03 12:40:27,0.003s,PASSED
,,,,,,
Test Cases/footer/Subscribe button,Chrome 71.0.3578.98,,2019-01-03 12:40:27,2019-01-03 12:40:56,29.386s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:40:27,2019-01-03 12:40:39,11.754s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:40:39,2019-01-03 12:40:48,9.131s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:40:48,2019-01-03 12:40:49,1.159s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:40:49,2019-01-03 12:40:52,3.001s,PASSED
"setText(findTestObject(""Object Repository/Subscribe/Page_Chiragh/input_Newsletter_form-control""), ""a@gmail.com"")",Chrome 71.0.3578.98,,2019-01-03 12:40:52,2019-01-03 12:40:52,0.386s,PASSED
"click(findTestObject(""Object Repository/Subscribe/Page_Chiragh/button_Subscribe""))",Chrome 71.0.3578.98,,2019-01-03 12:40:52,2019-01-03 12:40:52,0.161s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:40:52,2019-01-03 12:40:55,3.001s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-03 12:40:55,2019-01-03 12:40:56,0.550s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:40:56,2019-01-03 12:40:56,0.001s,PASSED
,,,,,,
Test Cases/footer/Terms and Conditions- footer,Chrome 71.0.3578.98,,2019-01-03 12:40:56,2019-01-03 12:41:16,19.538s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:40:56,2019-01-03 12:40:59,3.152s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:40:59,2019-01-03 12:41:07,7.926s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:41:07,2019-01-03 12:41:08,1.165s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:41:08,2019-01-03 12:41:11,3.001s,PASSED
"click(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/a_Terms  Conditions""))",Chrome 71.0.3578.98,,2019-01-03 12:41:11,2019-01-03 12:41:12,0.166s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:41:12,2019-01-03 12:41:15,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/div_Terms  Conditions""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:41:15,2019-01-03 12:41:15,0.040s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:41:15,2019-01-03 12:41:16,0.864s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:41:16,2019-01-03 12:41:16,0.003s,PASSED
,,,,,,
Test Cases/about us page/start buying now button,Chrome 71.0.3578.98,,2019-01-03 12:41:16,2019-01-03 12:41:34,18.676s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:41:16,2019-01-03 12:41:18,2.351s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:41:18,2019-01-03 12:41:27,8.819s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:41:27,2019-01-03 12:41:28,1.133s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 12:41:28,2019-01-03 12:41:33,5.000s,PASSED
"click(findTestObject(""about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-03 12:41:33,2019-01-03 12:41:33,0.130s,PASSED
"click(findTestObject(""about us/Page_Chiragh/Page_Chiragh/button_Start Buying""))",Chrome 71.0.3578.98,,2019-01-03 12:41:33,2019-01-03 12:41:34,0.388s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-03 12:41:34,2019-01-03 12:41:34,0.030s,PASSED
"verifyTextPresent(""Current Auctions"", false)",Chrome 71.0.3578.98,,2019-01-03 12:41:34,2019-01-03 12:41:34,0.566s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:41:34,2019-01-03 12:41:34,0.002s,PASSED
,,,,,,
Test Cases/about us page/start selling now button,Chrome 71.0.3578.98,,2019-01-03 12:41:34,2019-01-03 12:41:57,22.407s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:41:34,2019-01-03 12:41:38,3.233s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:41:38,2019-01-03 12:41:46,8.558s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:41:46,2019-01-03 12:41:47,1.136s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 12:41:47,2019-01-03 12:41:52,5.001s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-03 12:41:52,2019-01-03 12:41:53,0.180s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/button_Start                Se""))",Chrome 71.0.3578.98,,2019-01-03 12:41:53,2019-01-03 12:41:53,0.361s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-03 12:41:53,2019-01-03 12:41:53,0.019s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-03 12:41:53,2019-01-03 12:41:57,3.697s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:41:57,2019-01-03 12:41:57,0.001s,PASSED
